# Video: P05-20240425-180658
# Narrations: 104
# Format: narration_id | timestamp | narration
#===========================================================

P05-20240425-180658-25 | 45.26s | Pick up dirty pan from on top of the cooker with my right hand whilst holding the dirty bowl in my left hand.
P05-20240425-180658-26 | 47.14s | Place the dirty bowl in the pan, so I'm carrying it to free up my left hand.
P05-20240425-180658-27 | 48.78s | Place pan and bowl on counter with my right hand.
P05-20240425-180658-28 | 54.62s | pick up cheese from the counter with my right hand.
P05-20240425-180658-29 | 56.26s | Pick up plastic bag from the counter with my left hand.
P05-20240425-180658-30 | 57.45s | Put cheese into the plastic bag.
P05-20240425-180658-31 | 65.43s | Fold down top of the plastic bag so it becomes airtight.
P05-20240425-180658-32 | 67.11s | Open the fridge door with my right hand.
P05-20240425-180658-33 | 68.65s | Place cheese on the second shelf down in the fridge with my left hand.
P05-20240425-180658-34 | 70.32s | Close the fridge door.
P05-20240425-180658-35 | 74.24s | Pick up jar of pepper with my right hand from the counter.
P05-20240425-180658-36 | 75.25s | Place jar of pepper on the shelf in the corner with my right hand.
P05-20240425-180658-37 | 76.05s | Pick up cheese grater from the counter with my left hand.
P05-20240425-180658-38 | 77.18s | Put the cheese grater down on the chopping board which is on the counter with my left hand.
P05-20240425-180658-39 | 77.95s | Pick up oil in my right hand and vinegar in my left hand from the counter.
P05-20240425-180658-40 | 79.09s | Open the cupboard door with my right hand whilst also holding a bottle of oil.
P05-20240425-180658-41 | 82.63s | Place oil at the back of the top shelf of the cupboard with my right hand whilst holding the vinegar in my left hand.
P05-20240425-180658-42 | 85.19s | Transfer vinegar to my right hand and place it at the front of the top shelf of the cupboard.
P05-20240425-180658-43 | 87.56s | Close cupboard door with my right hand.
P05-20240425-180658-44 | 91.14s | Pick up packet of rich teas from the counter with both hands.
P05-20240425-180658-45 | 93.25s | Pick up rich tea that fell out with my right hand from the counter.
P05-20240425-180658-46 | 94.59s | Place rich tea back in the packet by right hand.
P05-20240425-180658-47 | 96.20s | Transfer the rich teas to my right hand.
P05-20240425-180658-48 | 97.36s | Open the cupboard with my left hand whilst holding the rich teas in my right hand.
P05-20240425-180658-49 | 99.52s | Place the rich teas on the top shelf of the cupboard with my right hand.
P05-20240425-180658-50 | 102.09s | Close cupboard with my left hand.
P05-20240425-180658-51 | 103.00s | pick up the plinth that had fallen over with both hands and put it back upright.
P05-20240425-180658-52 | 107.19s | Pick up cup with my right hand and place it on the chopping board so I can carry more things at once.
P05-20240425-180658-53 | 110.35s | Pick up bottle of olive oil from the counter with my right hand.
P05-20240425-180658-54 | 111.22s | place olive oil on the bottom shelf in the corner with my right hand
P05-20240425-180658-55 | 112.63s | pick up chopping board which has the cheese grater and cup on it with both hands.
P05-20240425-180658-56 | 115.76s | take mug off chopping board with right hand.
P05-20240425-180658-57 | 119.45s | place the chopping board with cheese grater on it on the counter with my left hand.
P05-20240425-180658-58 | 120.10s | Place cup on the chopping board with my right hand.
P05-20240425-180658-59 | 120.68s | pick up kettle with my right hand
P05-20240425-180658-60 | 124.84s | place kettle on its base with my right hand.
P05-20240425-180658-61 | 129.60s | pick up colander with my right hand from the counter.
P05-20240425-180658-62 | 130.55s | Place colander in the dirty bowl that's on the counter with my right hand.
P05-20240425-180658-63 | 132.26s | pick up silver foil from the counter with my right hand
P05-20240425-180658-64 | 133.94s | Scrunch up silver foil with both hands.
P05-20240425-180658-65 | 137.82s | Place silver foil in the recycling bag with my left hand.
P05-20240425-180658-66 | 138.69s | pick up kitchen roll from the counter with my right hand
P05-20240425-180658-67 | 139.27s | Close microwave door with my left hand whilst holding the kitchen roll in my right hand.
P05-20240425-180658-68 | 140.71s | transfer kitchen roll to left hand and then place on top of the microwave with my left hand.
P05-20240425-180658-69 | 147.30s | Pick up bowl of egg white from the counter with my left hand.
P05-20240425-180658-70 | 153.13s | Open fridge door with right hand whilst holding the bowl of egg white in my left hand.
P05-20240425-180658-71 | 156.02s | Make some space in the fridge with my right hand by moving a big bowl.
P05-20240425-180658-72 | 157.02s | place egg whites in the second shelf up in the fridge with both hands.
P05-20240425-180658-73 | 157.64s | Close fridge door with right hand.
P05-20240425-180658-74 | 164.95s | Pick up lid from on top of cooker with my right hand.
P05-20240425-180658-75 | 166.37s | Shift pan towards the back of the counter with my left hand so it's out of reach of the dogs.
P05-20240425-180658-76 | 167.41s | Place lid on pan with right hand.
P05-20240425-180658-77 | 168.96s | Shift pan right to the back of the counter so it's out of the way with my left hand.
P05-20240425-180658-78 | 169.94s | pick up lid of butter dish with right hand and packet of butter with my left hand
P05-20240425-180658-79 | 170.97s | Put lid of butter dish down on counter with my right hand.
P05-20240425-180658-80 | 173.70s | Open packet of butter.
P05-20240425-180658-81 | 180.20s | Squeeze butter out of packet into the butter dish using both hands.
P05-20240425-180658-82 | 194.75s | Shift butter to the centre of the butter dish with my left hand so the lid doesn't touch it.
P05-20240425-180658-83 | 197.19s | Place butter paper down on counter with my left hand.
P05-20240425-180658-84 | 197.60s | Pick up lid of butter dish with both hands from the counter
P05-20240425-180658-85 | 198.39s | place lid of butter dish on butter dish with my right hand.
P05-20240425-180658-86 | 199.82s | pick up butter paper from the counter. I'll save it because it's good for greasing baking tins.
P05-20240425-180658-87 | 200.88s | fold butter paper in half so I don't get butter on everything
P05-20240425-180658-88 | 204.36s | Fold the butter paper over again with both hands.
P05-20240425-180658-89 | 205.17s | fold the butter paper again with both hands
P05-20240425-180658-90 | 206.91s | open the fridge door with my outer fingers so I don't get butter on the handle.
P05-20240425-180658-91 | 207.82s | Place butter paper in the top of the fridge next to the rest of the butter with my left hand.
P05-20240425-180658-92 | 209.17s | Close fridge door with right hand.
P05-20240425-180658-93 | 210.11s | Turn on cold tap with left hand. I need to wash my hands because they've got butter on them.
P05-20240425-180658-94 | 212.11s | Squirt soap into left hand by pressing the squirter with my right hand.
P05-20240425-180658-95 | 214.18s | Wash hands.
P05-20240425-180658-96 | 216.45s | Rinse soap off the hands under the cold water.
P05-20240425-180658-97 | 222.70s | Turn off the cold tap with my right hand.
P05-20240425-180658-98 | 224.07s | shake hands above sink to get rid of excess water.
P05-20240425-180658-99 | 224.89s | Dry hands on the towel that's hanging on the wall.
P05-20240425-180658-100 | 230.58s | Pick up pan with my left hand and bowl of salad with my right hand.
P05-20240425-180658-101 | 235.13s | place pan and bowl down on counter
P05-20240425-180658-102 | 237.27s | pick up towel that had fallen on the floor with my right hand.
P05-20240425-180658-103 | 238.07s | shake towel to get anything off it with my right hand.
P05-20240425-180658-104 | 238.69s | hang towel back on the wall
