# Video: P04-20240414-181030
# Narrations: 569
# Format: narration_id | timestamp | narration
#===========================================================

P04-20240414-181030-75 | 113.10s | With the left hand, move the pressure cooker a bit to the left inside the kitchen sink so as to make space for the pan in the right hand.
P04-20240414-181030-76 | 113.60s | Place the pan in the right hand in the kitchen sink next to the pressure cooker so that it can be washed later.
P04-20240414-181030-77 | 118.60s | With the right hand, lift up the spoon from the cup containing the liquefied ghee.
P04-20240414-181030-78 | 119.13s | Tap the spoon in the right hand over the rim of the cup of ghee so as to drop any bits of ghee on the spoon back into the cup. This will ensure that we do not waste ghee.
P04-20240414-181030-79 | 120.45s | With the right hand, pick up the other cup on the wooden chopping board that used to contain olive oil.
P04-20240414-181030-80 | 123.30s | Place the two cups next to the bowl of dosa batter on the other side of the countertop.
P04-20240414-181030-81 | 124.76s | With the left hand, move the purple kitchen rag a bit to the left so as to make some space on the countertop.
P04-20240414-181030-82 | 125.67s | With both hands, grab and move the small plate containing the the broken dosa pieces a bit to the left in order to make some space on the countertop.
P04-20240414-181030-83 | 127.36s | With the left hand, pick up the small plate containing the broken dosa pieces.
P04-20240414-181030-84 | 130.62s | Place the spoon in the right hand over the plate of dirty utensils next to the kitchen sink.
P04-20240414-181030-85 | 131.45s | With the right hand, pick up the wooden spatula from the plate of utensils.
P04-20240414-181030-86 | 132.32s | Bring the plate of broken dosa to the rubbish bin and use the spatula in the right hand to transfer the broken dosa pieces into the rubbish bin from the plate.
P04-20240414-181030-87 | 139.49s | Place the small plate that is now empty on the countertop next to the kitchen sink.
P04-20240414-181030-88 | 140.57s | Place the wooden spatula in the right hand over the small plate.
P04-20240414-181030-89 | 141.51s | With both hands, grab and move the electric hob on the countertop a bit towards the left to make some more space on the countertop towards the right to keep dirty dishes.
P04-20240414-181030-90 | 142.65s | With the right hand, turn off the power switch to the outlet that is powering the electric hob below.
P04-20240414-181030-91 | 144.35s | With the right hand, pick up a small measuring cup from the wooden chopping board.
P04-20240414-181030-92 | 145.35s | Tip the small cup over the kitchen sink to pour out the water in it.
P04-20240414-181030-93 | 146.59s | Place the small measuring cup on the draining mat next to the kitchen sink with the right hand.
P04-20240414-181030-94 | 147.04s | With the right hand, pick up the pair of scissors from the wooden chopping board.
P04-20240414-181030-95 | 149.89s | With the left hand, open the drawer below revealing the utensils.
P04-20240414-181030-96 | 151.49s | Place the pair of scissors in the right hand into the drawer that is open below.
P04-20240414-181030-97 | 152.09s | With the left hand, close the drawer.
P04-20240414-181030-98 | 152.74s | With the right hand, pick up the basting brush from the wooden chopping board and hold it with both hands.
P04-20240414-181030-99 | 153.15s | Transfer the brush to the left hand.
P04-20240414-181030-100 | 153.59s | With the right hand, pick up the cut pieces of green chilli from the wooden chopping board.
P04-20240414-181030-101 | 156.00s | Place the cut pieces of green chilli on the countertop that is empty on the other side of the kitchen.
P04-20240414-181030-102 | 159.44s | With the right hand, open the lid of the pan containing the aloo masala.
P04-20240414-181030-103 | 161.11s | Close the lid of the pan containing the aloo masala
P04-20240414-181030-104 | 161.71s | With the right hand, push the pan containing the aloo masala further in towards the wall on the countertop.
P04-20240414-181030-105 | 162.54s | Transfer the brush from the left hand to the right hand.
P04-20240414-181030-106 | 163.14s | With the left hand, pick up the bag containing the split chickpeas.
P04-20240414-181030-107 | 164.41s | Place the brush on the electric hob below with the right hand.
P04-20240414-181030-108 | 165.89s | With the right hand, pick up the small white colored plastic chopping board that had fallen down.
P04-20240414-181030-109 | 167.23s | With the right hand, open the drawer.
P04-20240414-181030-110 | 170.03s | Realizing that this is not the right drawer for keeping the chopping board, close the drawer with the right hand.
P04-20240414-181030-111 | 171.69s | With the right hand, open the drawer to the left while holding the chopping board.
P04-20240414-181030-112 | 172.85s | Place the white chopping board at the end of the drawer with the right hand.
P04-20240414-181030-113 | 174.09s | Close the drawer by pushing it in with the torso.
P04-20240414-181030-114 | 175.20s | Crumple the opening of the plastic bag in the left hand so as to close it.
P04-20240414-181030-115 | 176.16s | With the right hand, pick up the small rubber band that was on the purple kitchen rag.
P04-20240414-181030-116 | 177.24s | Stretch the rubber band with both hands.
P04-20240414-181030-117 | 178.41s | Wrap the rubber band over the crumpled part of the plastic bag so as to seal it.
P04-20240414-181030-118 | 182.80s | After wrapping the rubber band over the opening of the plastic bag, use both hands to place it on the cooling rack next to the dosa box.
P04-20240414-181030-119 | 183.30s | With both hands, move the notebook on the countertop.
P04-20240414-181030-120 | 184.21s | Pick up the pen in the right hand and close the notebook with the left hand.
P04-20240414-181030-121 | 184.37s | Place the pen in the right hand on top of the closed notebook.
P04-20240414-181030-122 | 185.03s | With the left hand, grab the handle of the refrigerator below and open it.
P04-20240414-181030-123 | 187.46s | With the left hand, pick up the plastic container from the upper shelf of the refrigerator below.
P04-20240414-181030-124 | 189.60s | Close the refrigerator with the right hand.
P04-20240414-181030-125 | 190.49s | Examine the plastic container held by the left hand to check whether it is the appropriate container to put the chilies in.
P04-20240414-181030-126 | 191.04s | While holding the plastic container with the left hand, use the right hand to open the lid.
P04-20240414-181030-127 | 192.83s | Put down the lid of the plastic container on the countertop below with the right hand.
P04-20240414-181030-128 | 193.55s | With the right hand, pick up the pieces of green chilli that is on the countertop.
P04-20240414-181030-129 | 194.55s | Place the green chilli pieces in the plastic container with the right hand.
P04-20240414-181030-130 | 195.44s | Pick up the small piece of green chilli with the right hand and place it in the plastic container held by the left hand.
P04-20240414-181030-131 | 196.58s | With the right hand, pick up the lid of the plastic container from the countertop.
P04-20240414-181030-132 | 197.58s | Put the plastic container on the countertop with the left hand.
P04-20240414-181030-133 | 197.98s | Use both hands to close the lid of the plastic container.
P04-20240414-181030-134 | 199.93s | Apply pressure on the lid so as to close it with both hands.
P04-20240414-181030-135 | 200.53s | Pick up the plastic container after closing it with the left hand.
P04-20240414-181030-136 | 201.44s | Open the door to the refrigerator so as to place the plastic container held in the left hand back in the refrigerator.
P04-20240414-181030-137 | 202.22s | With the left hand, reach into the upper shelf of the refrigerator and place the plastic container back to its original place.
P04-20240414-181030-141 | 204.00s | With the left hand, pick up the bottle of olive oil that is on the countertop.
P04-20240414-181030-138 | 204.07s | Close the refrigerator door with the right hand.
P04-20240414-181030-139 | 206.05s | With the left hand, grab the lid of the pan containing the aloo masala.
P04-20240414-181030-140 | 206.94s | Let go of the lid with the left hand.
P04-20240414-181030-142 | 208.10s | Transfer the olive oil bottle from the left hand to the right hand and hold the bottle by its neck with the right hand.
P04-20240414-181030-143 | 209.55s | Open the door to the cabinet below with the left hand by grabbing its handle.
P04-20240414-181030-144 | 210.25s | Transfer the olive oil bottle from the right hand to the left hand in order to use the right hand to make some space on the lower shelf.
P04-20240414-181030-145 | 212.10s | With the right hand, pick up the small jar of peanut butter with the yellow lid from the lower shelf.
P04-20240414-181030-146 | 212.95s | Place the peanut butter jar on other jars with the right hand.
P04-20240414-181030-147 | 213.80s | Put down the bottle of olive oil on the lower shelf of the cabinet with the left hand.
P04-20240414-181030-148 | 214.45s | With the left hand, close the door to the cabinet below after placing the olive oil in it.
P04-20240414-181030-149 | 215.70s | With the right hand, pick up the purple kitchen rag and wipe both hands with it. As the olive oil bottle was a bit oily, we will wipe hands with the dry towel to dry the hands.
P04-20240414-181030-150 | 216.32s | Put down the purple cloth on the counter top with the right hand after drying both hands.
P04-20240414-181030-151 | 221.09s | Put down the brush that is in the right hand on top of the plate of dirty utensils next to the kitchen sink so that it can be washed later.
P04-20240414-181030-152 | 221.85s | With both hands, grab the corners of the electric hob and push it in towards the wall in order to make some empty space in the space in front of us on the countertop.
P04-20240414-181030-153 | 224.20s | With the left hand, pull some paper from the kitchen roll.
P04-20240414-181030-154 | 228.72s | Hold the roll securely with the left hand and pull on the piece of paper that is dangling with the right hand to rip it off from the roll.
P04-20240414-181030-155 | 231.19s | Fold the paper with both hands.
P04-20240414-181030-156 | 232.93s | Use the piece of paper in the right hand to wipe dust or food bits that has fallen on the counter top next to the electric hob.
P04-20240414-181030-157 | 235.59s | Use the paper in the right hand to wipe the surface of the electric hob on which food had fallen previously.
P04-20240414-181030-158 | 239.91s | Continue wiping the counter top with the paper in the right hand.
P04-20240414-181030-159 | 250.66s | Pick up the food bits along with the piece of paper with the right hand.
P04-20240414-181030-160 | 253.53s | Throw away the piece of paper along with the rubbish into the rubbish bin with the right hand.
P04-20240414-181030-161 | 255.23s | Dust both hands over the rubbish bin.
P04-20240414-181030-162 | 257.21s | With the left hand, pick up the small black coloured regulator and lift it from the wooden chopping board on which it was placed.
P04-20240414-181030-163 | 258.97s | Put down the regulator in the left hand on top of the countertop next to the kitchen sink.
P04-20240414-181030-164 | 261.61s | With the right hand, grab the handle of the pan that is sticking out from the kitchen sink and lift up the pan.
P04-20240414-181030-165 | 262.71s | With both hands, place the pan on the kitchen hob.
P04-20240414-181030-166 | 267.12s | With the left hand, grab the stack of plates with the utensils on top of them and move them a bit to the left in order to make some space for doing dishes.
P04-20240414-181030-167 | 268.14s | With the left hand, pick up the lid of the pressure cooker.
P04-20240414-181030-168 | 269.77s | Tip the lid of the pressure cooker over the kitchen sink to pour out the water collected in it.
P04-20240414-181030-169 | 270.82s | Place the pressure cooker lid on the floor of the kitchen sink with the left hand.
P04-20240414-181030-171 | 272.22s | With the right hand, turn on the right side lever of the tap that controls the amount of cold water in order to balance the temperature of the water.
P04-20240414-181030-170 | 272.36s | With the right hand, turn on the tap.
P04-20240414-181030-172 | 274.99s | With the left hand, hold the lid of the pressure cooker under the water and use the right hand to scrub and rinse the lid.
P04-20240414-181030-173 | 276.89s | Transfer the lid from the left hand to the right hand.
P04-20240414-181030-174 | 277.69s | Tip the lid of the cooker over the kitchen sink so as to pour out the water collected in it.
P04-20240414-181030-175 | 278.23s | With the left hand, pick up the pressure cooker from the kitchen sink.
P04-20240414-181030-176 | 278.83s | With the left hand, tip the pressure cooker over the kitchen sink to pour out the water collected in it.
P04-20240414-181030-177 | 280.05s | Place the pressure cooker under the running tap water with the left hand.
P04-20240414-181030-178 | 281.34s | Place the lid in the right hand under the running tap water to rinse it.
P04-20240414-181030-179 | 282.25s | Pick up a piece of rubbish from the kitchen sink with the left hand and transfer it to the right hand.
P04-20240414-181030-180 | 284.78s | Throw away the piece of rubbish into the rubbish bin with the right hand.
P04-20240414-181030-181 | 287.24s | Pick up the lid of the pressure cooker with the left hand.
P04-20240414-181030-182 | 287.85s | Tip the lid of the pressure cooker so as to pour out the water into the kitchen sink.
P04-20240414-181030-183 | 288.68s | With the right hand, turn the lever up on the tap in order to increase the amount of cold water as the water might have been too hot.
P04-20240414-181030-184 | 288.85s | Place the lid of the pressure cooker under the tap water with the left hand.
P04-20240414-181030-185 | 290.60s | Tip the lid off of the pressure cooker and put it back in the kitchen sink with the left hand.
P04-20240414-181030-186 | 294.75s | Use the right hand to reach into the pressure cooker and scrub the surface.
P04-20240414-181030-187 | 295.75s | Slightly reduce the amount of hot water from the tap by pushing its lever with the right hand.
P04-20240414-181030-188 | 298.65s | Lift up the pressure cooker with the right hand in the kitchen sink.
P04-20240414-181030-189 | 300.31s | Tip the pressure cooker with the right hand over the kitchen sink to pour the water collected in it.
P04-20240414-181030-190 | 302.16s | Use the left hand to push the pressure cooker while being tipped.
P04-20240414-181030-191 | 303.82s | Place the pressure cooker back under the running tap water with the right hand side.
P04-20240414-181030-192 | 307.18s | With the right hand, pick up the dish sponge from the drying rack next to the kitchen sink.
P04-20240414-181030-193 | 308.54s | Place the yellow dish sponge under the running tap water with the right hand in order to wet it.
P04-20240414-181030-194 | 309.71s | Squeeze it so that it absorbs water and becomes soft.
P04-20240414-181030-195 | 314.66s | Hold the sponge with both hands.
P04-20240414-181030-196 | 315.58s | Pick up the soap dispenser with the left hand and place it right next to the kitchen sink on the counter top behind it.
P04-20240414-181030-197 | 317.19s | Hold the sponge in the right hand under the soap dispenser and press the soap dispenser with the left hand to get some dishwashing soap on the sponge.
P04-20240414-181030-198 | 320.65s | Turn off the hot water lever of the tap with the left hand.
P04-20240414-181030-199 | 322.06s | Turn off the cold water lever of the tap with the left hand thereby turning off the tap water completely.
P04-20240414-181030-200 | 323.18s | With the left hand, pick up the pressure cooker from the kitchen sink.
P04-20240414-181030-201 | 323.99s | Tip the pressure cooker over the kitchen sink to pour out the water collected in it.
P04-20240414-181030-202 | 325.85s | With the sponge in the right hand scrub the inner surface of the pressure cooker in order to lather up soap and to clean it.
P04-20240414-181030-203 | 352.39s | Rotate the pressure cooker in the left hand and use the dish sponge in the right hand to clean the outer surface of the pressure cooker.
P04-20240414-181030-204 | 355.19s | Clean the bottom surface of the pressure cooker with the dish sponge in the right hand.
P04-20240414-181030-205 | 357.30s | Continue cleaning the outside surface of the pressure cooker with the sponge in the right hand.
P04-20240414-181030-206 | 363.69s | Put down the pressure cooker back in the kitchen sink with the left hand.
P04-20240414-181030-207 | 364.96s | Pick up the pressure cooker with the left hand.
P04-20240414-181030-208 | 365.62s | Turn on the kitchen tap with the right hand.
P04-20240414-181030-209 | 366.38s | Wash the pressure cooker surface under the running tap water with the right hand and use the right hand to scrub away the soap on it.
P04-20240414-181030-211 | 386.74s | Increase the amount of cold water by pulling on the lever towards the right side of the tap with the right hand to get the optimal temperature of the tap water while doing the dishes.
P04-20240414-181030-210 | 386.89s | Reduce the amount of hot water by pushing back the lever on the left side of the tap with the right hand.
P04-20240414-181030-212 | 388.72s | Continue to wash the pressure cooker with both hands under the running tap water.
P04-20240414-181030-213 | 394.31s | Shake the pressure cooker over the kitchen sink with both hands to get rid of the excess water after washing.
P04-20240414-181030-214 | 397.72s | Place the pressure cooker in an inverted position on the draining rack next to the kitchen sink.
P04-20240414-181030-215 | 399.79s | With the left hand, pick up the lid of the pressure cooker from the kitchen sink.
P04-20240414-181030-216 | 401.13s | Tip the lid of the pressure cooker to pour out the water collected in it into the sink below.
P04-20240414-181030-217 | 401.48s | With the right hand, pull out the rubber gasket from the rim of the pressure cooker's lid.
P04-20240414-181030-218 | 402.59s | With the left hand, place the lid of the pressure cooker back in the kitchen sink.
P04-20240414-181030-219 | 403.72s | Wash the rubber gasket under the tap water with both hands.
P04-20240414-181030-220 | 405.20s | Squeeze the rubber gasket with both hands to rinse the water from it.
P04-20240414-181030-221 | 408.13s | Place the rubber gasket on the drying rack next to the kitchen sink with both hands to allow it to dry.
P04-20240414-181030-222 | 410.68s | With the left hand, pick up the lid of the pressure cooker from the kitchen sink.
P04-20240414-181030-223 | 411.53s | With the right hand, scrub the surface of the lid while holding it under the running tap water to clean it.
P04-20240414-181030-224 | 420.75s | Shake the lid of the pressure cooker over the kitchen sink with both hands to get rid of the excess water.
P04-20240414-181030-225 | 421.54s | Place the lid of the pressure cooker on the pressure cooker that is on the drying rack next to the kitchen sink.
P04-20240414-181030-226 | 423.75s | With the left hand, pick up the tablespoon from the kitchen sink.
P04-20240414-181030-227 | 424.88s | With both hands, scrub the spoon under the running tap water in order to clean and rinse it.
P04-20240414-181030-228 | 429.18s | With the right hand, pick up the dish sponge from the kitchen sink.
P04-20240414-181030-229 | 430.01s | With the right hand, turn off the left side lever of the tap to stop the hot water.
P04-20240414-181030-230 | 430.94s | With the right hand, push the right side lever of the kitchen tap to turn off the cold tap water this will completely turn off the tap.
P04-20240414-181030-231 | 431.26s | With the right hand, pick up the gasket that was sticking out and place it on the lid of the pressure cooker.
P04-20240414-181030-232 | 432.73s | With the right hand, pick up the dish sponge from the kitchen sink.
P04-20240414-181030-233 | 433.97s | Place the spoon and the sponge back in the kitchen sink with both hands.
P04-20240414-181030-234 | 437.56s | Pick up the kitchen rag that was hanging from the handle of the drawer with the right hand.
P04-20240414-181030-235 | 438.69s | Wipe the wet hands with the kitchen rag in order to dry them.
P04-20240414-181030-236 | 441.69s | With the left hand, grab the bowl containing the dosa batter.
P04-20240414-181030-237 | 442.00s | With the right hand, pick up the ladle that was in the bowl of dosa batter.
P04-20240414-181030-238 | 444.88s | Tap the ladle in the right hand over the rim of the bowl in order to remove the excess batter in the ladle.
P04-20240414-181030-239 | 445.56s | Place the bowl of dosa batter back on the countertop with the left hand.
P04-20240414-181030-240 | 447.26s | Place the ladle in the right hand on top of the plate containing the utensils next to the kitchen sink so that it can be washed later.
P04-20240414-181030-241 | 449.77s | With the left hand, pick up the ladle from the plate, while picking it up the whisk will fall into the kitchen sink.
P04-20240414-181030-242 | 451.14s | With the right hand, pick up the whisk that had fallen into the kitchen sink.
P04-20240414-181030-243 | 451.81s | Place the whisk in the right hand in the corner of the kitchen sink with the right hand.
P04-20240414-181030-244 | 452.46s | With the right hand, turn on the hot water tap.
P04-20240414-181030-245 | 453.76s | With the right hand, turn on the cold water lever in order to balance the temperature of the water.
P04-20240414-181030-246 | 455.48s | Hold the ladle under the running tap water in the left hand.
P04-20240414-181030-247 | 456.84s | Wipe the ladle with the right hand to wash and rinse it.
P04-20240414-181030-248 | 458.84s | With the right hand, turn the lever on, that is towards the right of the tap to increase the amount of cold water.
P04-20240414-181030-249 | 460.34s | Continue scrubbing the surface of the ladle with the right hand.
P04-20240414-181030-250 | 465.47s | With the right hand, pick up the whisk from the kitchen sink.
P04-20240414-181030-251 | 467.38s | Put down the ladle that is in the left hand back into the kitchen sink after scrubbing it.
P04-20240414-181030-252 | 468.36s | Under the running tap water scrub the whisk held in the right hand using the left hand.
P04-20240414-181030-253 | 474.01s | Put down the whisk back in the kitchen sink with the right hand.
P04-20240414-181030-254 | 474.96s | With the left hand, pick up a spatula from the plate that is dirty and needs to be cleaned.
P04-20240414-181030-255 | 475.93s | Use the right hand to remove bits of dosa that is stuck to the tip of the spatula held in the left hand.
P04-20240414-181030-256 | 480.87s | After removing the dosa bits, put down the spatula into the kitchen sink with the left hand.
P04-20240414-181030-257 | 482.35s | Throw away the bits of dosa in the right hand into the rubbish bin.
P04-20240414-181030-258 | 484.57s | Pick up the spatula from the kitchen sink using the left hand.
P04-20240414-181030-259 | 485.09s | Wash and scrub the tip of the spatula under the running tap water with both hands in order to clean it and rinse it.
P04-20240414-181030-260 | 489.49s | Put down the spatula into the kitchen sink with the right hand after it has been rinsed.
P04-20240414-181030-261 | 490.00s | Pick up the potato masher with the left hand and lift it from the blue colored plastic chopping board on which it was placed.
P04-20240414-181030-262 | 490.76s | Use the right hand to try and clean the tip of the potato masher. It has mashed potatoes stuck in the slots.
P04-20240414-181030-263 | 493.60s | Hold the potato masher under the  running tap water along with the right hand in the hopes that the mashed potato in it falls into the kitchen sink and is caught by the filter of the kitchen sink.
P04-20240414-181030-264 | 501.15s | Pick up the bits of mashed potato that had fallen into the kitchen sink with the right hand.
P04-20240414-181030-265 | 503.12s | Place the potato masher in the kitchen sink with the left hand.
P04-20240414-181030-266 | 503.85s | Throw away the bits of mashed potato that is in the right hand into the rubbish bin so as to dispose it.
P04-20240414-181030-267 | 505.96s | With both hands, wash the potato masher under the running tap water. Use the right hand to scrub it thereby cleaning and rinsing it.
P04-20240414-181030-268 | 513.26s | With the left hand, control the amount of cold water by pulling on the lever of the tap.
P04-20240414-181030-269 | 514.78s | Continue washing the potato masher with both hands under the running tap water.
P04-20240414-181030-270 | 529.88s | Use the right hand to turn down the amount of cold water by turning on the right side lever of the tap.
P04-20240414-181030-271 | 530.91s | Put down the potato masher after it has been rinsed on the floor of the kitchen sink with the left hand.
P04-20240414-181030-272 | 532.35s | With the left hand, pick up the long metallic spatula from the plate of utensils next to the kitchen sink.
P04-20240414-181030-273 | 533.35s | With the right hand, turn on the left side lever of the tap in order to turn it on.
P04-20240414-181030-274 | 533.81s | Under the running tap water wash the long spatula using the right hand to scrub its surface in order to clean it.
P04-20240414-181030-275 | 536.94s | Reduce the amount of tap water by pushing in the left side lever of the tap with the right hand.
P04-20240414-181030-276 | 537.89s | Increase the amount of cold water by pulling on the right side lever of the tap with the right hand to achieve the optimal temperature.
P04-20240414-181030-277 | 539.13s | Push in the left lever a bit with the right hand.
P04-20240414-181030-278 | 540.64s | Continue washing the spatula with both hands under the running tap water.
P04-20240414-181030-279 | 544.70s | With the left hand, reduce the amount of cold water by pulling on the lever towards the right side of the kitchen tap.
P04-20240414-181030-280 | 546.44s | Continue scrubbing the surface of the spatula with both hands under the running tap water in order to rinse and clean it.
P04-20240414-181030-281 | 558.72s | Put down the long spatula into the kitchen sink with the right hand.
P04-20240414-181030-282 | 559.35s | With the left hand, pick up the large knife from the plate of dirty utensils next to the kitchen sink so that we can wash it next.
P04-20240414-181030-283 | 560.20s | Transfer the kitchen knife from the left hand to the right hand and hold it under the running tap water.
P04-20240414-181030-284 | 561.02s | With the left hand, clean the blade of the knife held in the right hand under the running tap water.
P04-20240414-181030-285 | 567.31s | Put down the knife next to the other utensils in the kitchen sink after it has been scrubbed.
P04-20240414-181030-286 | 568.82s | Turn off the hot water by pushing the left lever of the kitchen tap with the right hand.
P04-20240414-181030-287 | 570.37s | Pick up the dish sponge with the right hand.
P04-20240414-181030-288 | 570.94s | Hold the dish sponge under the running tap water to wet it.
P04-20240414-181030-289 | 572.14s | Bring the sponge under the nozzle of the soap dispenser with the right hand.
