# Video: P03-20240217-210958
# Narrations: 385
# Format: narration_id | timestamp | narration
#===========================================================

P03-20240217-210958-123 | 362.65s | With my left hand, flip the frying pan above the sink to drain water out of the pan.
P03-20240217-210958-124 | 363.83s | With my right hand, shake the spatula above the sink to remove water from the spatula.
P03-20240217-210958-125 | 364.14s | With my right hand, put the rinsed pizza spatula on the top shelf of the drying rack, next to the other spatula.
P03-20240217-210958-126 | 365.62s | Rinse the frying pan under the running water, rubbing my fingers against the spatula to make sure the pan is well rinsed off.
P03-20240217-210958-127 | 371.79s | With my left hand, pick up the pizza peel from the sink while, with my right hand, I hold the rinsed frying pan above the sink to drip water out of the pan.
P03-20240217-210958-128 | 373.39s | I put the rinsed frying pan on the drying rack, initially trying to put it on the top shelf, then changing my mind, I put it on the bottom shelf of the drying rack so that the top shelf will have room for the other items that I will need to put there.
P03-20240217-210958-129 | 377.78s | I rinse the pizza peel under the running water, rubbing the surface of the peel with my right hand to wipe soap off of the pizza peel and make sure it is well rinsed.
P03-20240217-210958-131 | 378.00s | Continue rinsing the pizza peel under the running tap water. Rubbing the peel with my hand to wipe all of the soap off the peel and make sure it is properly rinsed.
P03-20240217-210958-130 | 378.96s | With my right hand, adjust the flow and temperature of the water by turning on the cold water tap and turning down the hot water tap.
P03-20240217-210958-132 | 390.30s | With my left hand, pick up the box and its lid from the kitchen top next to the sink while, with my right hand, I hold the rinsed pizza peel above the sink to drip water out of the peel.
P03-20240217-210958-133 | 393.02s | With my left hand, put the plastic box and its lid into the sink.
P03-20240217-210958-134 | 394.34s | Put the pizza peel in the drying rack, sliding it in an upright position through the drying rack slots.
P03-20240217-210958-135 | 397.43s | Pick up the lid from the sink.
P03-20240217-210958-136 | 398.34s | Rinse the plastic box lid under the running tap water, rubbing the lid with my hand to wipe off all the washing up liquid to make sure that the lid is well rinsed.
P03-20240217-210958-137 | 400.98s | With my right hand, turn on the cold water tap to increase the flow of the tap.
P03-20240217-210958-138 | 402.38s | Continue rinsing the plastic box lid under the running tap water, rubbing my hand against the lid to wipe off all the washing up liquid and make sure the lid is properly rinsed.
P03-20240217-210958-139 | 409.10s | With my left hand, lift the plastic box and tilt it to drain the water that got accumulated on the box out of the box into the sink, while with my right hand I hold the lid above the sink to drip water out of the lid.
P03-20240217-210958-140 | 410.59s | Shake the lid above the sink to remove the water from the lid.
P03-20240217-210958-141 | 410.70s | Put the rinsed lid on the top shelf of the drying rack in an upright position.
P03-20240217-210958-142 | 414.93s | Rinse the plastic box under the running tap water, moving the box and turning it to distribute the water in the box, rubbing the box with my hand to wipe off all of the washing up liquid to make sure that the box is well rinsed.
P03-20240217-210958-143 | 416.51s | With my right hand, turn on the hot water tap to adjust the water temperature.
P03-20240217-210958-144 | 426.57s | With my right hand, turn the cold water tap down to decrease the water flow.
P03-20240217-210958-145 | 428.52s | Scrub the bottom of the plastic box using my fingers to try to remove the dough that is attached to the box.
P03-20240217-210958-146 | 430.66s | With my right hand, pick up the sponge from the sink. I pick up the sponge because the dough is well attached to the box and I need to scrub it off with the sponge.
P03-20240217-210958-147 | 432.01s | Reposition the sink strainer with my right hand. The strainer got out of its normal position when I picked up the sponge.
P03-20240217-210958-148 | 433.48s | With my left hand, put down the box into the sink.
P03-20240217-210958-149 | 434.13s | Scrub the bottom of the plastic box with the sponge to remove the dough attached to the box while still keeping the water running from the tap to continue rinsing the box as I scrub it.
P03-20240217-210958-150 | 441.96s | Quickly rinse my left hand by moving it under the tap to rinse the soap off my hand.
P03-20240217-210958-151 | 442.30s | With my right hand, squeeze the sponge under the running tap water to remove washing up liquid from the sponge.
P03-20240217-210958-152 | 443.17s | With my right hand, drop the sponge into the sink.
P03-20240217-210958-153 | 443.65s | With my left hand, pick up the plastic box from the sink.
P03-20240217-210958-154 | 444.37s | Rinse the outer part of the plastic box using the running water, rubbing the outer part of the box with my hand to wipe soap off the box to make sure that it is well rinsed.
P03-20240217-210958-155 | 450.94s | With my right hand, pick up the sponge from the sink.
P03-20240217-210958-156 | 451.85s | Squeeze the sponge under the running tap water using my right hand to further remove more washing up liquid from the sponge.
P03-20240217-210958-157 | 452.75s | Turn off the tap, using my left hand to turn off the hot water tap and my right index finger to turn off the cold water tap.
P03-20240217-210958-158 | 453.57s | Squeeze the sponge above the sink using my right hand to remove water from the sponge.
P03-20240217-210958-159 | 454.42s | With my right hand, drop the sponge into the drying rack attached to the sink.
P03-20240217-210958-160 | 455.45s | Shake the plastic box upside down above the sink to remove water from the box.
P03-20240217-210958-161 | 456.47s | Place the plastic box on the top shelf of the drying rack, moving it and turning it around until I find a stable position for the box.
P03-20240217-210958-162 | 461.69s | Shake my hands above the sink to remove water from my hands.
P03-20240217-210958-163 | 463.11s | Dry my hands by rubbing them against the cloth hanging from the cupboard under the sink.
P03-20240217-210958-164 | 467.96s | Hang the cloth back on the cupboard under the sink.
P03-20240217-210958-165 | 472.27s | With my right hand, pick up the dough scraper from the kitchen top.
P03-20240217-210958-166 | 473.92s | With my left hand, switch off the wall sockets.
P03-20240217-210958-167 | 475.91s | With my left hand, unplug the pizza oven by pulling the pizza oven plug out of the socket.
P03-20240217-210958-168 | 477.07s | Put the pizza oven plug on the kitchen top with my left hand.
P03-20240217-210958-169 | 478.16s | With my left hand, pick up the kettle plug from the kitchen top.
P03-20240217-210958-170 | 481.81s | Plug the kettle plug into the wall socket.
P03-20240217-210958-171 | 484.35s | With my right hand, pick up the dough scraper from the kitchen top.
P03-20240217-210958-172 | 485.49s | Scrape the pizza stone inside the pizza oven, scrubbing the stone repeatedly with the sharp edge of the dough scraper which I'm holding in my right hand. I do this to clean the pizza oven, to scrub food residue from the stone and to collect the burnt flour that accumulated on the pizza stone while cooking the pizza earlier.
P03-20240217-210958-173 | 523.18s | With my right hand, put down the dough scraper on the kitchen top next to the pizza oven.
P03-20240217-210958-174 | 524.00s | Briefly wipe my hands against each other to brush off the dust that goes on my hands while scraping the pizza stone in the oven.
P03-20240217-210958-175 | 525.05s | Grab the pizza oven and turn it slightly on the kitchen top using both hands as I prepare to pick up the pizza oven without doing so yet as the pizza oven lid is trapped behind the rice cooker.
P03-20240217-210958-176 | 528.61s | Grab the pizza oven lid which is stuck behind the rice cooker so that the lid does not get caught as I pick up the pizza oven from the kitchen top.
P03-20240217-210958-177 | 531.19s | Grab the pizza oven plug with my right hand from the kitchen top next to the microwave oven and move the pizza oven lid and plug on the other side of the kitchen top near the edge above the dishwasher.
P03-20240217-210958-178 | 534.39s | Now that the pizza oven lid is not trapped, I pick up the pizza oven from the kitchen top using both hands and move it towards the sink to drop the scraped, burned flour and other food residue into the sink.
P03-20240217-210958-179 | 538.95s | Tilt the pizza oven above the sink and shake the oven so that the burnt flour and other food residues that are scraped earlier fall into the sink.
P03-20240217-210958-180 | 541.19s | Put the pizza oven down on the kitchen top next to the microwave oven.
P03-20240217-210958-181 | 542.97s | Quickly rub my hands against each other above the sink to dust off the burned flour and other food residue from my hands.
P03-20240217-210958-182 | 545.00s | Pick up the dough scraper from the kitchen top using my right hand, moving the pizza oven lid out of the way with my left hand.
P03-20240217-210958-183 | 545.81s | Having realized that there is still food residue attached on the pizza stone inside the pizza oven, I scrape the pizza stone again, scrubbing it with the dough scraper which I'm holding in my right hand.
P03-20240217-210958-184 | 569.69s | Move the pizza oven from right to left along the kitchen top using both hands. I do this because the corner of the kitchen top where the pizza oven is at the moment is poorly lit so I move it where the oven is better lit so that I can see the oven better while I scrape it.
P03-20240217-210958-185 | 572.15s | Continue scraping the pizza stone in the pizza oven, scrubbing it repeatedly with the sharp edge of the dough scraper, which I'm holding in my right hand.
P03-20240217-210958-186 | 589.74s | With my left hand, pick up the white cloth from the kitchen top next to the sink.
P03-20240217-210958-187 | 590.47s | With my right hand, put down the dough scraper on the kitchen top next to the sink.
P03-20240217-210958-188 | 590.83s | Shake the white cloth above the sink to drop the food residue into the sink.
P03-20240217-210958-189 | 592.31s | Wipe the pizza stone in the pizza oven by rubbing the white cloth against the surface of the pizza stone to absorb the fine dust and the other food residue that I scraped off of the stone. From time to time I shake the cloth above the kitchen top to remove the dust I picked up with the cloth. The pizza stone is very porous so I can use water to clean it and I need to use a dry cloth to wipe it.
P03-20240217-210958-190 | 638.20s | Wipe now the inside of the pizza oven lid by rubbing the metal lid with the white cloth.
P03-20240217-210958-191 | 643.46s | With my left hand, pull down the pizza oven lid to close the oven.
P03-20240217-210958-192 | 644.61s | Wipe now the top of the pizza oven lid, rubbing the white cloth against the top of the lid.
P03-20240217-210958-193 | 645.63s | With my left hand, grab the pizza oven plug from the kitchen top.
P03-20240217-210958-194 | 645.97s | With my right hand, drop the white cloth on the kitchen top next to the pizza oven.
P03-20240217-210958-195 | 646.52s | Pick up the pizza oven from the kitchen top using both hands.
P03-20240217-210958-196 | 650.78s | With my right hand, pull the top cupboard to open the cupboard.
P03-20240217-210958-197 | 652.32s | Put the pizza oven on the top shelf of the top cupboard using both hands.
P03-20240217-210958-198 | 658.70s | Tuck the pizza oven lid underneath the pizza oven so that the cupboard can shut completely.
P03-20240217-210958-199 | 662.08s | Grab the pizza oven plug and place it on top of the plastic bags on the top shelf of the top cupboard so that the cupboard can fully shut.
P03-20240217-210958-200 | 667.41s | Close the top cupboard.
P03-20240217-210958-201 | 670.42s | Rub my hands against each other to wipe off the dust and add the food residue that got on my hands while I was scraping the pizza oven.
P03-20240217-210958-202 | 671.18s | Pick up the white cloth from the kitchen top above the dishwasher.
P03-20240217-210958-203 | 672.19s | Shake the cloth above the sink using both hands to remove the dust from the cloth.
P03-20240217-210958-204 | 674.39s | With my left hand, put the white cloth on top of the microwave oven.
P03-20240217-210958-205 | 675.62s | With my right hand, pick up the orange cloth from the top of the microwave oven.
P03-20240217-210958-206 | 678.85s | With my left hand, pick up the dough scraper from the kitchen top next to the sink.
P03-20240217-210958-207 | 679.68s | With my left hand, put the dough scraper into the sink.
P03-20240217-210958-208 | 680.62s | Wipe the kitchen top using the orange cloth that I'm holding in my right hand. Sliding the orange cloth along the countertop to collect the burned flour and other food residue that I scraped off the pizza oven earlier, pushing the dust and all the residue towards the edge of the kitchen top, catching the dust and the food residue with my left hand.
P03-20240217-210958-209 | 696.27s | Wipe the top of the dishwasher, rubbing it with the orange cloth that I'm holding with my right hand. Holding my left hand to the left edge of the dishwasher to catch any dust that might fall off the dishwasher as I wipe it.
P03-20240217-210958-210 | 699.18s | Toss the dust I collected from the kitchen top in my left hand into the sink.
P03-20240217-210958-211 | 699.68s | Brush my left hand by scrubbing it with the orange cloth I'm holding in my right hand.
P03-20240217-210958-212 | 701.04s | Wipe the kitchen top again by rubbing the countertop with the orange cloth that I'm holding in my right hand, pushing dust and other food residue towards the edge of the kitchen top and catching the residue with my left hand.
P03-20240217-210958-213 | 708.32s | Wipe the top of the dishwasher again, rubbing it with the orange cloth I'm holding in my right hand, holding my left hand to the left hand side of the dishwasher to catch any residue that might fall from the edge of the dishwasher.
P03-20240217-210958-214 | 713.00s | Shake both hands above the sink to get rid of the dust and all of the food residue that I wiped off the kitchen top and the dishwasher.
P03-20240217-210958-215 | 713.77s | With my right hand, turn on the tap.
P03-20240217-210958-216 | 714.40s | Quickly rinse my left hand under the running tap water.
P03-20240217-210958-217 | 714.85s | Rinse the orange cloth under the running tap water, wiping the cloth with my fingers to remove the dust and other food residue from the cloth and squeeze the cloth to further remove more dust and residue from the cloth.
P03-20240217-210958-218 | 721.73s | With my right hand, turn off the tap.
P03-20240217-210958-219 | 722.26s | Squeeze the cloth above the sink with my right hand to squeeze the water out of the cloth.
P03-20240217-210958-220 | 723.91s | Shake both hands above the sink to remove the water both from my hands and the orange cloth that I'm holding in my right hand.
P03-20240217-210958-221 | 726.94s | Wipe the kitchen top using the orange cloth that I'm holding in my right hand, gathering the semolina flour that I used earlier to stretch the pizza dough on this corner of the kitchen top.
P03-20240217-210958-222 | 743.82s | Fold the orange cloth on itself so that I can continue wiping the kitchen top with the cloth using the cleaner part of the cloth.
P03-20240217-210958-223 | 746.39s | Continue wiping the kitchen top using the orange cloth that I'm holding in my right hand. Occasionally scrubbing the kitchen top to loosen the dough that is attached on the countertop.
P03-20240217-210958-224 | 760.57s | Wipe the kitchen top using the orange cloth I'm holding in my right hand, pushing the semolina flour towards the edge of the kitchen top, where I'm holding my left hand to catch the flour.
P03-20240217-210958-225 | 766.80s | With my right hand, put down the orange cloth on the kitchen top which is now free of semolina flour.
P03-20240217-210958-226 | 769.01s | With my right hand, pull the cupboard under the sink to open the cupboard.
P03-20240217-210958-227 | 769.96s | With my right hand, open the food waste bin located on the top shelf of the cupboard under the sink by pulling the lid up.
P03-20240217-210958-228 | 771.13s | Throw the semolina flour leftovers that I accumulated in my left hand into the food waste bin, brushing my left hand with my right hand to get rid of all the flour.
P03-20240217-210958-229 | 776.42s | Close the food waste bin by letting go of its lid with my right hand.
P03-20240217-210958-230 | 776.89s | With my right hand, close the cupboard under the sink.
P03-20240217-210958-231 | 778.03s | With my right hand, turn on the tap while holding my left hand underneath the tap.
P03-20240217-210958-232 | 779.70s | Rinse my hands under the running tap water, rubbing them against each other to remove the semolina flour from my hands.
P03-20240217-210958-233 | 784.02s | With my left hand, pick up the dough scraper from the sink.
P03-20240217-210958-234 | 784.85s | Rinse the dough scraper under the running tap water, initially rubbing the scraper with my hands to remove the food residue, mostly semolina flour or burnt flour from the edge of the scraper. Eventually I will use a sponge to remove the food residue because the residue is stuck on the scraper.
P03-20240217-210958-235 | 785.52s | With my right hand, pick up the sponge from the rack attached inside the sink.
P03-20240217-210958-236 | 786.10s | Scrub the dough scraper, rubbing it with the sponge that I'm holding in my right hand, while holding the scraper with my left hand.
P03-20240217-210958-237 | 789.43s | Squeeze the sponge with my right hand to remove the water from the sponge.
P03-20240217-210958-238 | 790.17s | With my right hand, drop the sponge in the small rack attached inside the sink.
